customer_ID,plan,predicted
10123272,1121124,1121124
10123273,2133104,2133104
10123274,1033122,1033122
10123275,1023113,1023113
10123278,0133004,0133004
10123279,1111112,1111112
10123282,1013111,1043023
10123283,0013002,0013001
10123285,0113002,0113002
10123286,1122113,1122113
10123287,1112122,2111032
10123289,1133123,1133123
10123291,2133104,2133104
10123292,1033102,2143114
10123293,1033013,1033013
10123294,0133003,0133003
10123296,1143102,1143102
10123299,1143114,1143123
10123300,1133113,1133113
10123302,1143113,1043113
10123303,2043024,2043024
10123304,2133102,2133102
10123305,1133012,1133012
10123306,0013002,0013002
10123307,1033022,1033022
10123308,1133113,1033014
10123310,1112123,1112123
10123311,1033122,1033122
10123314,2113011,1013012
10123316,1033012,1033012
10123317,0111002,0111002
10123318,1011022,1011022
10123320,1022023,1022023
10123321,1013113,1013114
10123322,2133131,2133131
10123325,0033002,0033002
10123327,2033122,2033122
10123330,1022113,2022113
10123331,1133113,1133113
10123333,1033123,1033123
10123336,1012112,1012112
10123337,0011002,0011002
10123338,1032002,1033013
10123339,2033121,2033121
10123340,0013002,0013002
10123341,1143033,1123002
10123342,1143123,1143123
10123345,1133104,1133104
10123346,1032013,1122113
10123347,1012023,1012023
10123349,0022002,0022002
10123352,1123102,1123102
10123355,2133123,2133123
10123356,1033023,1113113
10123357,1132102,1132102
10123359,2112131,2112131
10123360,0043002,2043002
10123362,2122123,2122124
10123363,1133124,1133124
10123364,2133101,2133101
10123365,2033033,2033033
10123366,2112032,2112032
10123368,0013003,0013003
10123369,1133113,1133113
10123370,1133124,1133124
10123373,1033013,1033013
10123375,1123122,1123122
10123378,1043014,1043014
10123379,0113001,0113001
10123380,1022021,1022021
10123382,1033012,1033012
10123384,1133111,1133113
10123385,1133123,1011121
10123386,2143103,2143103
10123388,0043013,0043013
10123389,2113133,2123113
10123390,1021112,1021112
10123392,1133023,1133023
10123393,1033102,1033102
10123395,2043003,2043003
10123402,1013023,1013023
10123404,1133102,1133102
10123405,1133021,1133021
10123406,1123123,1123123
10123407,2121133,2121133
10123408,1112121,1112121
10123412,0012004,0012004
10123415,0122002,0122002
10123417,2123132,2123132
10123421,1033114,1033114
10123422,1133122,1133122
10123424,1023112,1023112
10123426,0113112,2133111
10123427,1022121,1022121
10123428,1133102,1133102
10123429,2112123,2112123
10123431,1122124,1122124
10123432,1132121,1132121
10123433,1133113,1133113
10123435,1043114,1043114
10123436,0033001,0033001
10123437,1133101,1133101
10123438,1032101,1032101
10123439,1132102,1132123
10123440,1011022,1011022
10123441,1033023,1033023
10123442,1112114,1112114
10123443,0012001,0012001
10123446,0033002,0033002
10123449,1133113,2033123
10123450,0023001,0023001
10123454,1011022,1011022
10123455,1132123,1132123
10123456,1013023,1013023
10123457,0011003,0023033
10123458,1123113,1123113
10123459,1033021,1033021
10123463,1133114,1133113
10123464,1143022,1143022
10123465,1013013,1013023
10123466,0023023,0023003
10123467,2033023,2033023
10123469,1012122,1012122
10123473,1123112,1123112
10123474,1022102,1022102
10123476,1013023,2113021
10123477,1143112,1143112
10123481,2111121,2032131
10123482,0033003,0033003
10123485,1033113,2123123
10123486,1013124,1013124
10123488,0012001,0012001
10123489,1143113,1143113
10123490,1133014,1133014
10123495,0011002,0011002
10123497,1133122,1133122
10123498,1143012,1143012
10123499,2043013,2043013
10123502,1113021,1011021
10123505,1133001,1133022
10123507,1011022,1011022
10123510,1023022,1023022
10123511,2012022,2033022
10123512,1043114,1043114
10123513,1112124,1112124
10123514,0112003,0112003
10123516,2122132,2122132
10123518,1011021,1011021
10123519,1033114,1033114
10123521,2122032,2122032
10123522,1133111,1033111
10123523,1012022,1012022
10123525,1143102,1143102
10123526,0113002,0113002
10123527,0013013,0012012
10123528,1112121,1112121
10123529,0023002,2033013
10123530,2033033,2033033
10123531,2112102,2112102
10123534,0012003,0012003
10123536,1133101,1133101
10123537,1123124,1133122
10123538,2113023,2013023
10123539,2112131,2112131
10123540,0122132,0122132
10123541,2133102,2133102
10123542,2133103,2133103
10123544,1133013,1133013
10123545,1132103,1032002
10123547,1033002,1033002
10123549,0122003,0122003
10123550,1123121,1123121
10123551,1011113,1133113
10123552,1032013,1032013
10123553,1033022,1033022
10123555,1043021,1043021
10123556,1043003,1043023
10123557,1133123,1133123
10123558,2012012,0012012
10123563,1033123,1033123
10123564,1033023,1033023
10123565,2123123,2123123
10123567,2013124,2143101
10123568,1023023,1023023
10123570,0022002,2121132
10123573,2133112,2033112
10123574,0032004,0133002
10123575,0033001,0033001
10123576,1013012,1022012
10123579,2143013,2143013
10123580,1123123,1123123
10123582,1033022,1033022
10123583,1033101,1033101
10123585,0111003,0111003
10123586,1033002,0033002
10123588,1133113,0113003
10123590,1033013,1033013
10123592,1143102,1143102
10123593,0011001,0011001
10123595,1143122,1143122
10123597,1023101,1023101
10123601,0022002,0022002
10123602,1032011,1032011
10123603,1023111,1023111
10123604,1133122,1133122
10123605,1143113,1143113
10123606,2033033,2033033
10123608,0112003,0112003
10123615,1022011,1022011
10123616,1122122,1122122
10123618,1143123,1143123
10123621,0133133,0133133
10123625,1133121,1133121
10123626,1112123,1112123
10123629,1033012,1033012
10123630,0011001,0011001
10123632,2112132,2112133
10123634,1143112,1143112
10123635,1132103,1132103
10123636,1033024,1033024
10123637,2133122,1033122
10123638,1111022,1111022
10123642,1123121,1123121
10123643,1112121,1112121
10123646,1132121,1132121
10123648,1133113,1133113
10123649,2021003,2022023
10123650,1133122,1133122
10123652,0043002,0043002
10123653,2033022,2033022
10123654,0043002,0043002
10123656,2033022,1043012
10123657,1132022,1122022
10123665,1143022,1143022
10123666,2033113,2033013
10123668,1133124,1133124
10123671,1041012,1041012
10123676,1113112,1113112
10123677,2143123,2143123
10123678,2021022,2021022
10123679,1133023,1133023
10123680,2033132,2033132
10123682,1141122,1141122
10123683,1143024,1023023
10123685,1133012,1133012
10123686,2033102,2033102
10123688,2033002,2033002
10123690,1033114,1033114
10123694,1033113,1033113
10123696,1133113,1133113
10123698,0133002,0133002
10123699,1033022,1022022
10123700,1033002,1033002
10123701,0123002,0123002
10123702,1122122,1122122
10123703,1132122,1132122
10123705,1123101,1123101
10123706,1112121,2113123
10123707,1123002,1133023
10123708,1022012,1022012
10123709,0023001,0023001
10123710,0011002,0011002
10123712,1012022,1023022
10123713,1111121,1111121
10123714,1112011,1112011
10123715,1032111,1032111
10123716,1123023,1123023
10123719,1023013,1023113
10123720,1133122,2113122
10123721,1123121,1143122
10123722,1033022,1033022
10123726,2011032,2011032
10123727,0023003,0023003
10123728,1013002,1143002
10123729,1143113,1143113
10123730,2133102,2133102
10123732,1113021,1113021
10123733,2033103,2033103
10123736,1133011,1133011
10123738,1133002,1033001
10123739,2023002,2023002
10123741,1123022,1023023
10123746,2112113,2112113
10123749,0011002,0011002
10123750,1143101,1143101
10123751,1043012,1043012
10123752,0023123,0023123
10123753,1033013,2033031
10123754,0011002,0011002
10123758,2033023,2033023
10123761,2043013,2043013
10123762,1033113,1033113
10123767,1122021,1122021
10123768,2013124,2013124
10123771,1011021,1011021
10123772,0033002,0033002
10123773,1023123,1023123
10123775,1123111,1123111
10123776,1133113,1133113
10123777,2013123,2013123
10123779,1032113,1032113
10123783,1133013,1133013
10123784,1133014,1133014
10123785,1022023,1022023
10123786,1033024,1033024
10123787,1133123,1133123
10123788,1111012,1111012
10123789,1022023,1022023
10123790,2133132,2133132
10123791,0033002,0033002
10123794,0022001,0022001
10123795,1133112,1133112
10123801,0033002,0033002
10123802,1133021,1133021
10123803,1133123,1133123
10123805,1113123,1113123
10123806,1133121,1133121
10123808,1122023,1122023
10123809,1133113,1133113
10123810,2113111,2113111
10123811,1122123,1122123
10123812,2122023,2122023
10123814,1033113,2033113
10123815,0111002,0111002
10123816,1113102,1113102
10123817,2033123,2033123
10123819,1113011,1111011
10123821,0012001,0012001
10123822,1033121,1033121
10123823,2112102,2112102
10123824,1033104,1043104
10123825,1013023,1013023
10123826,1033101,1033101
10123828,1142123,1142123
10123829,1043114,1043114
10123830,1033113,1033113
10123832,0112002,0112002
10123833,1122012,1122012
10123834,2133133,2133133
10123836,0011001,0113002
10123837,2111123,1111121
10123839,1133112,1133112
10123840,1113113,1113113
10123842,1133121,2133121
10123844,0011002,0011002
10123847,1043003,1043014
10123848,1143113,1143113
10123849,1011013,1011013
10123850,0133002,0133003
10123851,2143022,2143032
10123852,2113031,2113031
10123853,1043004,1043004
10123855,1143011,1143011
10123856,0012022,0012022
10123857,2112031,2112031
10123858,1111122,1111122
10123859,1033102,1033102
10123861,1133113,1133113
10123862,1043021,2012123
10123864,1043124,1043124
10123865,1122112,1122112
10123867,0012001,0012001
10123868,0013002,0013002
10123870,1113122,1113122
10123873,0111002,0111002
10123875,1033022,1033022
10123878,1033112,1033112
10123882,1143111,1123111
10123883,2133104,2133104
10123884,0012002,0012002
10123885,2122122,2122122
10123886,2033102,2033102
10123888,1123021,1123021
10123889,2113123,2113123
10123891,1111122,1111121
10123893,0012002,0012002
10123896,1023023,1023023
10123898,1133102,1133102
10123899,1023113,1023113
10123900,2022123,2022123
10123901,1133123,1133123
10123902,0113003,0113003
10123903,0033021,2133123
10123904,1033023,1033023
10123905,2023032,2023032
10123906,1133023,1012023
10123907,1023012,1123011
10123908,1112113,1112113
10123910,1113122,1123022
10123911,0011003,0011003
10123912,0022001,0022001
10123913,0122002,0122002
10123917,1143122,1143122
10123919,1011113,1011112
10123921,1023012,1023012
10123923,1133103,1133103
10123924,0133002,0011002
10123925,1033022,1033022
10123926,1113013,1113123
10123927,1133113,1133113
10123930,1022014,1022014
10123931,1133011,1133011
10123932,1133114,1133114
10123933,2011021,2011021
10123936,0033002,0033002
10123937,1143102,1143102
10123939,1143113,1143113
10123940,1122123,1122123
10123941,1033024,1033024
10123942,1122123,1122123
10123943,1133111,1133111
10123944,1032023,1032023
10123946,0011002,0011002
10123947,1011022,0111002
10123948,1011101,1011101
10123949,2122002,2122002
10123950,0013002,0013002
10123951,1112112,1012114
10123952,1112023,1112023
10123954,2133022,1133112
10123955,1011121,1011121
10123956,1133103,2133113
10123957,1033123,1033124
10123961,1133021,1133021
10123962,1013021,1013021
10123963,2033033,2033033
10123964,1022013,1022013
10123965,1022023,1022023
10123966,1112114,1112114
10123969,1133123,1133123
10123970,1122113,1122113
10123971,1033012,1033012
10123972,1133023,1143123
10123973,0033002,0033002
10123974,0011002,0011002
10123975,2113131,2113131
10123976,2111111,2111111
10123977,1122122,1122122
10123978,1043021,1043021
10123979,1132113,1132113
10123981,1012023,1012023
10123984,1033113,1033113
10123985,1022002,1022002
10123986,1142102,1142102
10123987,2011033,2013023
10123992,0013001,0013001
10123993,2133032,2133032
10123994,2112113,2112113
10123996,1133124,1133124
10123997,2133132,2133132
10124002,2133022,2133022
10124003,2113033,2113033
10124004,1143112,1143112
10124006,0032002,0032002
10124007,2012022,2012022
10124008,1023023,1023023
10124009,0023003,0023003
10124010,1133112,1111113
10124014,1133122,1133122
10124016,1022102,1022112
10124017,0012002,0012002
10124018,1133102,1133102
10124019,0122122,0122122
10124020,2022032,2022032
10124023,1012022,1022022
10124029,1143102,1143102
10124030,1123123,1123123
10124032,1133113,1133113
10124033,1032122,1012022
10124036,1033002,1033002
10124039,2122102,2122102
10124040,1133113,1133113
10124041,1023012,1023012
10124043,1043124,1043124
10124044,0012002,0012002
10124045,2143111,2143111
10124049,1133112,1133112
10124050,1022022,1022022
10124053,2133104,2133104
10124055,0011032,2011032
10124056,2113132,1043122
10124060,1113123,1113123
10124061,0113123,0113123
10124062,1033001,1133121
10124064,1111023,1111023
10124066,1123112,1123112
10124067,1112023,1112023
10124069,1123002,0123002
10124072,0013002,0013002
10124074,2133121,2133121
10124075,0022002,0022002
10124076,1112123,1112123
10124077,1133112,1133112
10124078,1133013,1133013
10124079,1033002,1143002
10124080,1033113,1033113
10124082,1023022,1013022
10124087,2133132,2133132
10124089,0022002,0022002
10124091,0013002,0013002
10124094,1133113,1133113
10124095,1032123,1032123
10124096,2111121,2111121
10124098,2133124,2133124
10124099,1123111,1123111
10124100,0033002,0033002
10124101,1023022,1023022
10124103,1123111,1123111
10124104,1122031,1122031
10124106,1113021,1013023
10124109,1033102,1033102
10124112,0043002,0043002
10124114,1133121,1133121
10124116,0033003,0033003
10124117,1013024,0013003
10124119,1033022,1033022
10124121,1122111,1122111
10124123,0112022,0112022
10124125,1112114,1112114
10124126,0022002,0022002
10124127,1133024,1133024
10124128,1043112,1143113
10124129,1033013,1132113
10124131,0143021,0143021
10124132,1133124,1133124
10124133,1123124,1123124
10124135,2011011,2011011
10124136,1043003,1043003
10124139,0011002,0011002
10124140,1012112,2011034
10124148,1033114,1033114
10124149,1111122,1111122
10124150,0033003,0033003
10124151,1022022,1022022
10124152,2013032,2013032
10124154,0123002,0123002
10124155,1043102,1033102
10124156,2041012,0011002
10124158,0013001,0013001
10124159,2111123,2111123
10124161,1143123,1143123
10124162,0012002,0012002
10124164,0122003,0122003
10124167,0011003,0011003
10124168,0133002,0133002
10124170,0011001,0011001
10124175,1123011,1123011
10124177,1033021,1033021
10124179,1033023,1033023
10124181,1133013,1133013
10124182,1033011,1033011
10124185,1043122,1143121
10124187,1033003,1033003
10124189,1032022,1032022
10124190,1111113,1111113
10124191,0021002,0021002
10124192,1033113,1033113
10124193,1132111,1132111
10124194,1033122,1033122
10124196,0123003,0123003
10124197,0133003,1113023
10124198,1133102,1133102
10124199,1023021,1023021
10124200,1133111,1133111
10124201,1121022,1033022
10124205,2133102,2133102
10124206,0022002,0022002
10124208,1123102,1123102
10124209,1111123,1111123
10124211,0122002,0122002
10124213,1043123,1133114
10124214,1033101,1032101
10124215,1033013,1033013
10124217,1033021,1033021
10124221,1113123,1113123
10124223,1033023,1033023
10124224,1133122,1133122
10124225,1133111,1133111
10124226,1033103,1043103
10124228,0111004,0111004
10124229,1143101,1143101
10124230,1133102,1133102
10124233,0033003,0033003
10124234,1133122,1133002
10124235,1133121,1133121
10124237,2043133,2043133
10124238,2012111,2012111
10124239,2133121,2133121
10124240,1132102,2033002
10124242,1043022,1043022
10124244,1122121,1122121
10124246,1033021,1012021
10124247,1123123,1123123
10124248,1133113,1133113
10124249,2111032,2111032
10124250,2133102,2133102
10124252,0022002,0022002
10124255,2033103,2123133
10124256,0011002,0011002
10124257,1122123,1122123
10124258,1123021,1123021
10124259,0011001,0011001
10124260,1013021,1013021
10124261,1123002,1133112
10124262,0013003,1123002
10124265,1013123,1043013
10124267,1143122,1143102
10124268,2043012,2043012
10124269,1133122,1133122
10124270,1032114,1122121
10124271,0033002,0033002
10124273,0123013,0123013
10124274,1133113,1133113
10124275,1043121,1043121
10124277,2043104,2043104
10124278,2043123,2043123
10124279,1112122,1112122
10124280,1033023,1033023
10124283,1113124,1113124
10124286,0022001,0022001
10124288,1033113,1033113
10124289,1133024,1133024
10124290,1113021,1113021
10124294,1133023,1133023
10124296,2022022,2022022
10124298,2011031,2011031
10124299,2132112,2032113
10124301,1033122,1033122
10124303,1111111,2111131
10124304,1111122,1111122
10124305,2011023,2011023
10124306,1033102,1033102
10124308,1133002,1022002
10124309,1033022,1033022
10124312,0011002,0011002
